id,origin,type,category,tags,title_en,title_fr,keyword_en,keyword_fr,slug_en,path_en,slug_fr,path_fr,length,angle,notes,pair_of,status_en,status_fr,merged_into,cover
F160,fr,article,Ideas we refuse,"arnaque, éthique, fiabilité",,"Combien coûte un tirage de tarot en France ? Les prix, et ce qui les justifie",,prix tirage tarot,,,prix-tirage-tarot,/fr/blog/prix-tirage-tarot/,900,,,,todo,todo,,
F161,fr,article,Ideas we refuse,"arnaque, éthique, fiabilité",,La voyance est-elle encadrée par la loi en France ?,,voyance légale france,,,voyance-legale-france,/fr/blog/voyance-legale-france/,1000,libre depuis 1994 ; DGCCRF ; escroquerie,,,todo,todo,,
F173,fr,article,Ideas we refuse,"religion, éthique",,"Tarot et christianisme : ce que disent les textes, ce que font les gens",,tarot et christianisme,,,tarot-et-christianisme,/fr/blog/tarot-et-christianisme/,1200,neutre et sourcé,,,todo,todo,,
F174,fr,article,Ideas we refuse,"religion, éthique",,"La voyance est-elle haram ? Ce que j’ai lu, et ce que je réponds",,voyance haram islam,,,voyance-haram-islam,/fr/blog/voyance-haram-islam/,1200,"respect, pas de prosélytisme",,,todo,todo,,
F176,fr,article,Ideas we refuse,"religion, éthique",,Peut-on être croyant et tirer les cartes ?,,croyant et tarot,,,croyant-et-tarot,/fr/blog/croyant-et-tarot/,1000,,,,todo,todo,,
F178,fr,article,Trends,"IA, TikTok, société",,Pourquoi l’IA explique chaque carte isolément (et pourquoi c’est le problème),,tarot intelligence artificielle,,,tarot-intelligence-artificielle,/fr/blog/tarot-intelligence-artificielle/,1200,"pas de superposition, pas de lien",,,todo,todo,,
F182,fr,article,Trends,"IA, TikTok, société",,Payer 12 euros pour poser une question : l’économie du tirage express,,tarot payant tiktok,,,tarot-payant-tiktok,/fr/blog/tarot-payant-tiktok/,1000,,,,todo,todo,,
F184,fr,article,Trends,"IA, TikTok, société",,Pourquoi les 18-24 ans se tournent vers le tarot (chiffres IFOP à l’appui),,jeunes et voyance,,,jeunes-et-voyance,/fr/blog/jeunes-et-voyance/,1200,"70% des 18-24 ans, IFOP 2020",,,todo,todo,,
F217,fr,library page,Library — lenses,numérologie,,"Le chiffre 1 au tarot : signification, cartes et conseil",,chiffre 1 tarot,,,chiffre-1-tarot,/fr/blog/chiffre-1-tarot/,900,cycle Instagram,,,todo,todo,,
F218,fr,library page,Library — lenses,numérologie,,"Le chiffre 2 au tarot : signification, cartes et conseil",,chiffre 2 tarot,,,chiffre-2-tarot,/fr/blog/chiffre-2-tarot/,900,cycle Instagram,,,todo,todo,,
F219,fr,library page,Library — lenses,numérologie,,"Le chiffre 3 au tarot : signification, cartes et conseil",,chiffre 3 tarot,,,chiffre-3-tarot,/fr/blog/chiffre-3-tarot/,900,cycle Instagram,,,todo,todo,,
F220,fr,library page,Library — lenses,numérologie,,"Le chiffre 4 au tarot : signification, cartes et conseil",,chiffre 4 tarot,,,chiffre-4-tarot,/fr/blog/chiffre-4-tarot/,900,cycle Instagram,,,todo,todo,,
F221,fr,library page,Library — lenses,numérologie,,"Le chiffre 5 au tarot : signification, cartes et conseil",,chiffre 5 tarot,,,chiffre-5-tarot,/fr/blog/chiffre-5-tarot/,900,cycle Instagram,,,todo,todo,,
F222,fr,library page,Library — lenses,numérologie,,"Le chiffre 6 au tarot : signification, cartes et conseil",,chiffre 6 tarot,,,chiffre-6-tarot,/fr/blog/chiffre-6-tarot/,900,cycle Instagram,,,todo,todo,,
F223,fr,library page,Library — lenses,numérologie,,"Le chiffre 7 au tarot : signification, cartes et conseil",,chiffre 7 tarot,,,chiffre-7-tarot,/fr/blog/chiffre-7-tarot/,900,cycle Instagram,,,todo,todo,,
F224,fr,library page,Library — lenses,numérologie,,"Le chiffre 8 au tarot : signification, cartes et conseil",,chiffre 8 tarot,,,chiffre-8-tarot,/fr/blog/chiffre-8-tarot/,900,cycle Instagram,,,todo,todo,,
F225,fr,library page,Library — lenses,numérologie,,"Le chiffre 9 au tarot : signification, cartes et conseil",,chiffre 9 tarot,,,chiffre-9-tarot,/fr/blog/chiffre-9-tarot/,900,cycle Instagram,,,todo,todo,,
F226,fr,library page,Library — lenses,numérologie,,"Le chiffre 10 au tarot : signification, cartes et conseil",,chiffre 10 tarot,,,chiffre-10-tarot,/fr/blog/chiffre-10-tarot/,900,cycle Instagram,,,todo,todo,,
F227,fr,library page,Library — lenses,cartes de cour,,Le Valet au tarot : signification des quatre Valets,,valet tarot signification,,,valet-tarot-signification,/fr/blog/valet-tarot-signification/,900,,,,todo,todo,,
F228,fr,library page,Library — lenses,cartes de cour,,Le Cavalier au tarot : signification des quatre Cavaliers,,cavalier tarot signification,,,cavalier-tarot-signification,/fr/blog/cavalier-tarot-signification/,900,,,,todo,todo,,
F229,fr,library page,Library — lenses,cartes de cour,,Le Reine au tarot : signification des quatre Reines,,reine tarot signification,,,reine-tarot-signification,/fr/blog/reine-tarot-signification/,900,,,,todo,todo,,
F230,fr,library page,Library — lenses,cartes de cour,,Le Roi au tarot : signification des quatre Rois,,roi tarot signification,,,roi-tarot-signification,/fr/blog/roi-tarot-signification/,900,,,,todo,todo,,
F231,fr,library page,Library — lenses,couleurs,,Le rouge au tarot : signification et cartes où il domine,,rouge tarot signification,,,rouge-tarot-signification,/fr/blog/rouge-tarot-signification/,900,,,,todo,todo,,
F232,fr,library page,Library — lenses,couleurs,,Le orange au tarot : signification et cartes où il domine,,orange tarot signification,,,orange-tarot-signification,/fr/blog/orange-tarot-signification/,900,,,,todo,todo,,
F233,fr,library page,Library — lenses,couleurs,,Le jaune au tarot : signification et cartes où il domine,,jaune tarot signification,,,jaune-tarot-signification,/fr/blog/jaune-tarot-signification/,900,,,,todo,todo,,
F234,fr,library page,Library — lenses,couleurs,,Le vert au tarot : signification et cartes où il domine,,vert tarot signification,,,vert-tarot-signification,/fr/blog/vert-tarot-signification/,900,,,,todo,todo,,
F235,fr,library page,Library — lenses,couleurs,,Le bleu au tarot : signification et cartes où il domine,,bleu tarot signification,,,bleu-tarot-signification,/fr/blog/bleu-tarot-signification/,900,,,,todo,todo,,
F236,fr,library page,Library — lenses,couleurs,,Le blanc au tarot : signification et cartes où il domine,,blanc tarot signification,,,blanc-tarot-signification,/fr/blog/blanc-tarot-signification/,900,,,,todo,todo,,
F237,fr,library page,Library — lenses,couleurs,,Le noir au tarot : signification et cartes où il domine,,noir tarot signification,,,noir-tarot-signification,/fr/blog/noir-tarot-signification/,900,,,,todo,todo,,
F238,fr,library page,Library — lenses,couleurs,,Le gris au tarot : signification et cartes où il domine,,gris tarot signification,,,gris-tarot-signification,/fr/blog/gris-tarot-signification/,900,,,,todo,todo,,
F239,fr,library page,Library — lenses,couleurs,,Le violet au tarot : signification et cartes où il domine,,violet tarot signification,,,violet-tarot-signification,/fr/blog/violet-tarot-signification/,900,,,,todo,todo,,
F240,fr,library page,Library — lenses,couleurs,,Le or et brun au tarot : signification et cartes où il domine,,or et brun tarot signification,,,or-et-brun-tarot-signification,/fr/blog/or-et-brun-tarot-signification/,900,,,,todo,todo,,
F241,fr,library page,Library — lenses,éléments,,"L’élément Terre au tarot : les Pentacles, signification et lecture",,élément terre tarot,,,element-terre-tarot,/fr/blog/element-terre-tarot/,900,,,,todo,todo,,
F242,fr,library page,Library — lenses,éléments,,"L’élément Eau au tarot : les Coupes, signification et lecture",,élément eau tarot,,,element-eau-tarot,/fr/blog/element-eau-tarot/,900,,,,todo,todo,,
F243,fr,library page,Library — lenses,éléments,,"L’élément Feu au tarot : les Bâtons, signification et lecture",,élément feu tarot,,,element-feu-tarot,/fr/blog/element-feu-tarot/,900,,,,todo,todo,,
F244,fr,library page,Library — lenses,éléments,,"L’élément Air au tarot : les Épées, signification et lecture",,élément air tarot,,,element-air-tarot,/fr/blog/element-air-tarot/,900,,,,todo,todo,,
F245,fr,library page,Library — astrology,signes,,"Bélier : sa lame, son énergie, son archétype",,bélier carte tarot,,,belier-carte-tarot,/fr/blog/belier-carte-tarot/,900,,,,todo,todo,,
F246,fr,library page,Library — astrology,signes,,"Taureau : sa lame, son énergie, son archétype",,taureau carte tarot,,,taureau-carte-tarot,/fr/blog/taureau-carte-tarot/,900,,,,todo,todo,,
F247,fr,library page,Library — astrology,signes,,"Gémeaux : sa lame, son énergie, son archétype",,gémeaux carte tarot,,,gemeaux-carte-tarot,/fr/blog/gemeaux-carte-tarot/,900,,,,todo,todo,,
F248,fr,library page,Library — astrology,signes,,"Cancer : sa lame, son énergie, son archétype",,cancer carte tarot,,,cancer-carte-tarot,/fr/blog/cancer-carte-tarot/,900,,,,todo,todo,,
F249,fr,library page,Library — astrology,signes,,"Lion : sa lame, son énergie, son archétype",,lion carte tarot,,,lion-carte-tarot,/fr/blog/lion-carte-tarot/,900,,,,todo,todo,,
F250,fr,library page,Library — astrology,signes,,"Vierge : sa lame, son énergie, son archétype",,vierge carte tarot,,,vierge-carte-tarot,/fr/blog/vierge-carte-tarot/,900,,,,todo,todo,,
F251,fr,library page,Library — astrology,signes,,"Balance : sa lame, son énergie, son archétype",,balance carte tarot,,,balance-carte-tarot,/fr/blog/balance-carte-tarot/,900,,,,todo,todo,,
F252,fr,library page,Library — astrology,signes,,"Scorpion : sa lame, son énergie, son archétype",,scorpion carte tarot,,,scorpion-carte-tarot,/fr/blog/scorpion-carte-tarot/,900,,,,todo,todo,,
F253,fr,library page,Library — astrology,signes,,"Sagittaire : sa lame, son énergie, son archétype",,sagittaire carte tarot,,,sagittaire-carte-tarot,/fr/blog/sagittaire-carte-tarot/,900,,,,todo,todo,,
F254,fr,library page,Library — astrology,signes,,"Capricorne : sa lame, son énergie, son archétype",,capricorne carte tarot,,,capricorne-carte-tarot,/fr/blog/capricorne-carte-tarot/,900,,,,todo,todo,,
F255,fr,library page,Library — astrology,signes,,"Verseau : sa lame, son énergie, son archétype",,verseau carte tarot,,,verseau-carte-tarot,/fr/blog/verseau-carte-tarot/,900,,,,todo,todo,,
F256,fr,library page,Library — astrology,signes,,"Poissons : sa lame, son énergie, son archétype",,poissons carte tarot,,,poissons-carte-tarot,/fr/blog/poissons-carte-tarot/,900,,,,todo,todo,,
F257,fr,library page,Library — astrology,astres,,Le Soleil en astrologie et au tarot : ce qu’il dit dans un thème,,le Soleil astrologie signification,,,le-soleil-astrologie-signification,/fr/blog/le-soleil-astrologie-signification/,900,,,,todo,todo,,
F258,fr,library page,Library — astrology,astres,,La Lune en astrologie et au tarot : ce qu’il dit dans un thème,,la Lune astrologie signification,,,la-lune-astrologie-signification,/fr/blog/la-lune-astrologie-signification/,900,,,,todo,todo,,
F259,fr,library page,Library — astrology,astres,,Mercure en astrologie et au tarot : ce qu’il dit dans un thème,,Mercure astrologie signification,,,mercure-astrologie-signification,/fr/blog/mercure-astrologie-signification/,900,,,,todo,todo,,
F260,fr,library page,Library — astrology,astres,,Vénus en astrologie et au tarot : ce qu’il dit dans un thème,,Vénus astrologie signification,,,venus-astrologie-signification,/fr/blog/venus-astrologie-signification/,900,,,,todo,todo,,
F261,fr,library page,Library — astrology,astres,,Mars en astrologie et au tarot : ce qu’il dit dans un thème,,Mars astrologie signification,,,mars-astrologie-signification,/fr/blog/mars-astrologie-signification/,900,,,,todo,todo,,
F262,fr,library page,Library — astrology,astres,,Jupiter en astrologie et au tarot : ce qu’il dit dans un thème,,Jupiter astrologie signification,,,jupiter-astrologie-signification,/fr/blog/jupiter-astrologie-signification/,900,,,,todo,todo,,
F263,fr,library page,Library — astrology,astres,,Saturne en astrologie et au tarot : ce qu’il dit dans un thème,,Saturne astrologie signification,,,saturne-astrologie-signification,/fr/blog/saturne-astrologie-signification/,900,,,,todo,todo,,
F264,fr,library page,Library — astrology,astres,,Uranus en astrologie et au tarot : ce qu’il dit dans un thème,,Uranus astrologie signification,,,uranus-astrologie-signification,/fr/blog/uranus-astrologie-signification/,900,,,,todo,todo,,
F265,fr,library page,Library — astrology,astres,,Neptune en astrologie et au tarot : ce qu’il dit dans un thème,,Neptune astrologie signification,,,neptune-astrologie-signification,/fr/blog/neptune-astrologie-signification/,900,,,,todo,todo,,
F266,fr,library page,Library — astrology,astres,,Pluton en astrologie et au tarot : ce qu’il dit dans un thème,,Pluton astrologie signification,,,pluton-astrologie-signification,/fr/blog/pluton-astrologie-signification/,900,,,,todo,todo,,
F267,fr,library page,Library — astrology,astres,,Lilith en astrologie et au tarot : ce qu’il dit dans un thème,,Lilith astrologie signification,,,lilith-astrologie-signification,/fr/blog/lilith-astrologie-signification/,900,,,,todo,todo,,
F268,fr,library page,Library — astrology,astres,,Chiron en astrologie et au tarot : ce qu’il dit dans un thème,,Chiron astrologie signification,,,chiron-astrologie-signification,/fr/blog/chiron-astrologie-signification/,900,,,,todo,todo,,
F269,fr,library page,Library — lenses,modes,,"Le mode cardinal : signes, lames, et ce que le tempo dit d’une situation",,mode cardinal astrologie,,,mode-cardinal-astrologie,/fr/blog/mode-cardinal-astrologie/,900,,,,todo,todo,,
F270,fr,library page,Library — lenses,modes,,"Le mode fixe : signes, lames, et ce que le tempo dit d’une situation",,mode fixe astrologie,,,mode-fixe-astrologie,/fr/blog/mode-fixe-astrologie/,900,,,,todo,todo,,
F271,fr,library page,Library — lenses,modes,,"Le mode mutable : signes, lames, et ce que le tempo dit d’une situation",,mode mutable astrologie,,,mode-mutable-astrologie,/fr/blog/mode-mutable-astrologie/,900,,,,todo,todo,,
F272,fr,library page,Library — symbols,symboles,,"Le chien dans le tarot : ce que le symbole dit, et les lames où il apparaît",,le chien symbole tarot,,,le-chien-symbole-tarot,/fr/blog/le-chien-symbole-tarot/,700,,,,todo,todo,,
F273,fr,library page,Library — symbols,symboles,,"Le soleil dans le tarot : ce que le symbole dit, et les lames où il apparaît",,le soleil symbole tarot,,,le-soleil-symbole-tarot,/fr/blog/le-soleil-symbole-tarot/,700,,,,todo,todo,,
F274,fr,library page,Library — symbols,symboles,,"La lune dans le tarot : ce que le symbole dit, et les lames où il apparaît",,la lune symbole tarot,,,la-lune-symbole-tarot,/fr/blog/la-lune-symbole-tarot/,700,,,,todo,todo,,
F275,fr,library page,Library — symbols,symboles,,"Les étoiles dans le tarot : ce que le symbole dit, et les lames où il apparaît",,les étoiles symbole tarot,,,les-etoiles-symbole-tarot,/fr/blog/les-etoiles-symbole-tarot/,700,,,,todo,todo,,
F276,fr,library page,Library — symbols,symboles,,"L’eau dans le tarot : ce que le symbole dit, et les lames où il apparaît",,l’eau symbole tarot,,,leau-symbole-tarot,/fr/blog/leau-symbole-tarot/,700,,,,todo,todo,,
F277,fr,library page,Library — symbols,symboles,,"La rivière dans le tarot : ce que le symbole dit, et les lames où il apparaît",,la rivière symbole tarot,,,la-riviere-symbole-tarot,/fr/blog/la-riviere-symbole-tarot/,700,,,,todo,todo,,
F278,fr,library page,Library — symbols,symboles,,"La mer dans le tarot : ce que le symbole dit, et les lames où il apparaît",,la mer symbole tarot,,,la-mer-symbole-tarot,/fr/blog/la-mer-symbole-tarot/,700,,,,todo,todo,,
